 CHR_A         BP_A        SNP_A      MAF_A  CHR_B         BP_B        SNP_B      MAF_B           R2 
     6     14744856   6:14744856  0.0819672      6     14775031   6:14775031   0.229508    0.0146765 
     6     14744856   6:14744856  0.0819672      6     14775210   6:14775210   0.278689     0.231092 
     6     14744856   6:14744856  0.0819672      6     14775227   6:14775227   0.278689     0.231092 
     6     14744856   6:14744856  0.0819672      6     14775567   6:14775567   0.278689     0.231092 
     6     14744856   6:14744856  0.0819672      6     14775769   6:14775769  0.0819672     0.318418 
     6     14744856   6:14744856  0.0819672      6     14775898   6:14775898  0.0655738     0.785965 
     6     14744856   6:14744856  0.0819672      6     14775910   6:14775910  0.0983607     0.495628 
     6     14744856   6:14744856  0.0819672      6     14776713   6:14776713  0.0819672   0.00797194 
     6     14744856   6:14744856  0.0819672      6     14777064   6:14777064   0.131148    0.0134771 
     6     14744856   6:14744856  0.0819672      6     14778257   6:14778257   0.131148    0.0134771 
     6     14744856   6:14744856  0.0819672      6     14778725   6:14778725  0.0655738   0.00626566 
     6     14744856   6:14744856  0.0819672      6     14778727   6:14778727  0.0655738   0.00626566 
     6     14744856   6:14744856  0.0819672      6     14778890   6:14778890   0.131148    0.0134771 
     6     14744856   6:14744856  0.0819672      6     14778983   6:14778983   0.360656     0.158279 
     6     14744856   6:14744856  0.0819672      6     14779059   6:14779059   0.278689     0.231092 
     6     14744856   6:14744856  0.0819672      6     14779237   6:14779237   0.278689     0.231092 
     6     14744856   6:14744856  0.0819672      6     14779389   6:14779389   0.196721    0.0218659 
     6     14744856   6:14744856  0.0819672      6     14779512   6:14779512  0.0819672            1 
     6     14744856   6:14744856  0.0819672      6     14779528   6:14779528  0.0819672            1 
     6     14744856   6:14744856  0.0819672      6     14779534   6:14779534  0.0819672            1 
     6     14744856   6:14744856  0.0819672      6     14779539   6:14779539  0.0819672            1 
     6     14744856   6:14744856  0.0819672      6     14779550   6:14779550   0.442623     0.112434 
     6     14744856   6:14744856  0.0819672      6     14779573   6:14779573  0.0819672            1 
     6     14744856   6:14744856  0.0819672      6     14779711   6:14779711  0.0819672            1 
     6     14744856   6:14744856  0.0819672      6     14779747   6:14779747  0.0819672            1 
     6     14744856   6:14744856  0.0819672      6     14779748   6:14779748   0.360656     0.158279 
     6     14744856   6:14744856  0.0819672      6     14779766   6:14779766  0.0819672            1 
     6     14744856   6:14744856  0.0819672      6     14779770   6:14779770  0.0819672            1 
     6     14744856   6:14744856  0.0819672      6     14779810   6:14779810  0.0819672            1 
     6     14744856   6:14744856  0.0819672      6     14779829   6:14779829  0.0819672            1 
     6     14744856   6:14744856  0.0819672      6     14779834   6:14779834  0.0819672            1 
     6     14744856   6:14744856  0.0819672      6     14779910   6:14779910  0.0819672            1 
     6     14744856   6:14744856  0.0819672      6     14779912   6:14779912  0.0819672            1 
     6     14744856   6:14744856  0.0819672      6     14780007   6:14780007  0.0819672            1 
     6     14744856   6:14744856  0.0819672      6     14780121   6:14780121   0.147541    0.0154533 
     6     14744856   6:14744856  0.0819672      6     14780152   6:14780152  0.0819672            1 
     6     14744856   6:14744856  0.0819672      6     14780384   6:14780384  0.0655738   0.00626566 
     6     14744856   6:14744856  0.0819672      6     14780416   6:14780416  0.0655738   0.00626566 
     6     14744856   6:14744856  0.0819672      6     14780489   6:14780489  0.0655738   0.00626566 
     6     14744856   6:14744856  0.0819672      6     14780519   6:14780519  0.0655738   0.00626566 
     6     14744856   6:14744856  0.0819672      6     14780698   6:14780698   0.278689     0.231092 
     6     14744856   6:14744856  0.0819672      6     14781024   6:14781024   0.360656     0.158279 
     6     14744856   6:14744856  0.0819672      6     14781066   6:14781066   0.278689     0.231092 
     6     14744856   6:14744856  0.0819672      6     14781111   6:14781111   0.229508    0.0146765 
     6     14744856   6:14744856  0.0819672      6     14781402   6:14781402   0.278689     0.231092 
     6     14744856   6:14744856  0.0819672      6     14781427   6:14781427   0.278689     0.231092 
     6     14744856   6:14744856  0.0819672      6     14782452   6:14782452   0.196721    0.0218659 
     6     14744856   6:14744856  0.0819672      6     14782482   6:14782482   0.360656    0.0503663 
     6     14744856   6:14744856  0.0819672      6     14782507   6:14782507   0.278689     0.231092 
     6     14744856   6:14744856  0.0819672      6     14782716   6:14782716   0.360656    0.0503663 
     6     14744856   6:14744856  0.0819672      6     14783068   6:14783068  0.0655738   0.00626566 
     6     14744856   6:14744856  0.0819672      6     14783209   6:14783209  0.0655738   0.00626566 
     6     14744856   6:14744856  0.0819672      6     14783298   6:14783298   0.278689     0.231092 
     6     14744856   6:14744856  0.0819672      6     14783664   6:14783664  0.0655738   0.00626566 
     6     14744856   6:14744856  0.0819672      6     14783670   6:14783670   0.196721    0.0218659 
     6     14744856   6:14744856  0.0819672      6     14783757   6:14783757   0.360656    0.0503663 
     6     14744856   6:14744856  0.0819672      6     14784040   6:14784040  0.0655738   0.00626566 
     6     14744856   6:14744856  0.0819672      6     14784108   6:14784108  0.0819672            1 
     6     14744856   6:14744856  0.0819672      6     14784965   6:14784965  0.0819672   0.00797194 
     6     14744856   6:14744856  0.0819672      6     14785010   6:14785010  0.0819672            1 
     6     14744856   6:14744856  0.0819672      6     14785231   6:14785231   0.360656    0.0503663 
     6     14744856   6:14744856  0.0819672      6     14785253   6:14785253   0.360656    0.0503663 
     6     14744856   6:14744856  0.0819672      6     14785257   6:14785257   0.278689     0.231092 
     6     14744856   6:14744856  0.0819672      6     14786194   6:14786194  0.0819672   0.00797194 
     6     14744856   6:14744856  0.0819672      6     14786198   6:14786198   0.147541    0.0154533 
     6     14744856   6:14744856  0.0819672      6     14786307   6:14786307   0.196721    0.0218659 
     6     14744856   6:14744856  0.0819672      6     14786840   6:14786840   0.245902    0.0603727 
     6     14744856   6:14744856  0.0819672      6     14787153   6:14787153  0.0655738   0.00626566 
     6     14744856   6:14744856  0.0819672      6     14787375   6:14787375  0.0655738   0.00626566 
     6     14744856   6:14744856  0.0819672      6     14787526   6:14787526  0.0819672   0.00797194 
     6     14744856   6:14744856  0.0819672      6     14787541   6:14787541   0.131148    0.0134771 
     6     14744856   6:14744856  0.0819672      6     14787614   6:14787614  0.0819672   0.00797194 
     6     14744856   6:14744856  0.0819672      6     14787787   6:14787787  0.0655738   0.00626566 
     6     14744856   6:14744856  0.0819672      6     14788237   6:14788237   0.147541    0.0154533 
     6     14744856   6:14744856  0.0819672      6     14788689   6:14788689   0.131148    0.0134771 
     6     14744856   6:14744856  0.0819672      6     14789028   6:14789028   0.360656     0.158279 
     6     14744856   6:14744856  0.0819672      6     14789950   6:14789950   0.245902    0.0603727 
     6     14744856   6:14744856  0.0819672      6     14790947   6:14790947  0.0819672   0.00797194 
     6     14744856   6:14744856  0.0819672      6     14791232   6:14791232  0.0819672   0.00797194 
     6     14744856   6:14744856  0.0819672      6     14791271   6:14791271   0.131148    0.0134771 
     6     14744856   6:14744856  0.0819672      6     14791890   6:14791890   0.196721    0.0218659 
     6     14744856   6:14744856  0.0819672      6     14792197   6:14792197  0.0655738   0.00626566 
     6     14744856   6:14744856  0.0819672      6     14792693   6:14792693   0.196721    0.0218659 
     6     14744856   6:14744856  0.0819672      6     14792697   6:14792697   0.245902    0.0603727 
     6     14744856   6:14744856  0.0819672      6     14793106   6:14793106   0.147541    0.0154533 
     6     14744856   6:14744856  0.0819672      6     14793228   6:14793228   0.131148    0.0134771 
     6     14744856   6:14744856  0.0819672      6     14793261   6:14793261  0.0655738   0.00626566 
     6     14744856   6:14744856  0.0819672      6     14793753   6:14793753   0.114754    0.0115741 
     6     14744856   6:14744856  0.0819672      6     14793931   6:14793931  0.0819672   0.00797194 
     6     14744856   6:14744856  0.0819672      6     14794074   6:14794074   0.196721    0.0218659 
     6     14744856   6:14744856  0.0819672      6     14794109   6:14794109  0.0819672   0.00797194 
     6     14744856   6:14744856  0.0819672      6     14794431   6:14794431   0.196721    0.0218659 
     6     14744856   6:14744856  0.0819672      6     14794491   6:14794491   0.131148    0.0134771 
     6     14744856   6:14744856  0.0819672      6     14794496   6:14794496  0.0655738   0.00626566 
     6     14744856   6:14744856  0.0819672      6     14794573   6:14794573   0.147541    0.0154533 
     6     14744856   6:14744856  0.0819672      6     14794631   6:14794631  0.0655738   0.00626566 
     6     14744856   6:14744856  0.0819672      6     14794825   6:14794825  0.0819672   0.00797194 
     6     14744856   6:14744856  0.0819672      6     14794880   6:14794880   0.442623    0.0709034 
     6     14744856   6:14744856  0.0819672      6     14795003   6:14795003  0.0819672   0.00797194 
     6     14744856   6:14744856  0.0819672      6     14795547   6:14795547   0.147541    0.0154533 
     6     14744856   6:14744856  0.0819672      6     14795901   6:14795901   0.196721    0.0218659 
     6     14744856   6:14744856  0.0819672      6     14795915   6:14795915   0.147541    0.0154533 
     6     14744856   6:14744856  0.0819672      6     14796234   6:14796234   0.131148    0.0134771 
     6     14744856   6:14744856  0.0819672      6     14796847   6:14796847  0.0655738   0.00626566 
     6     14744856   6:14744856  0.0819672      6     14796873   6:14796873   0.196721    0.0218659 
     6     14744856   6:14744856  0.0819672      6     14796889   6:14796889   0.360656    0.0503663 
     6     14744856   6:14744856  0.0819672      6     14797074   6:14797074   0.196721    0.0218659 
     6     14744856   6:14744856  0.0819672      6     14797075   6:14797075  0.0983607    0.0916017 
     6     14744856   6:14744856  0.0819672      6     14797436   6:14797436  0.0983607   0.00974026 
     6     14744856   6:14744856  0.0819672      6     14797560   6:14797560   0.131148     0.172246 
     6     14744856   6:14744856  0.0819672      6     14797757   6:14797757  0.0819672   0.00797194 
     6     14744856   6:14744856  0.0819672      6     14798031   6:14798031   0.196721    0.0218659 
     6     14744856   6:14744856  0.0819672      6     14798509   6:14798509  0.0819672   0.00797194 
     6     14744856   6:14744856  0.0819672      6     14798553   6:14798553   0.131148     0.172246 
     6     14744856   6:14744856  0.0819672      6     14798838   6:14798838  0.0819672   0.00797194 
     6     14744856   6:14744856  0.0819672      6     14799885   6:14799885   0.245902    0.0603727 
     6     14744856   6:14744856  0.0819672      6     14800266   6:14800266   0.114754     0.206954 
     6     14744856   6:14744856  0.0819672      6     14800472   6:14800472   0.229508    0.0146765 
